categoryID,round,category,categoryComment,categoryAssigned,subcategoryAssigned
22088,2,"WHAT ""A"" COUNTRY",,Geography,Countries
22093,1,ORGAN RECITAL,,Science,Health
22100,2,WAR FILMS,,History,War
22103,2,PRESIDENTIAL PETS,,Nature,Pets
22107,1,MOVIE PHONE,,Entertainment,Movies & Film
22109,1,20th CENTURY PRESIDENTS,,Politics,Presidents
22110,1,EVERYONE'S TAKING SIDES,,Culture,Food & Drink
22111,1,WORD ORIGINS,,Language,Words & Word Play
22122,1,MUSEUMS BY CITY,,Culture,Museums
22125,2,DENTIST-SPEAK,,Science,Teeth & Dentistry
22133,1,CELEBRITY BOOKS,,Language,Literature
22135,1,OFFICIAL STATE CREATURES,,Geography,States
22139,2,THE TV CHARACTER IN COMMON,,Entertainment,Television
22140,2,ART IN OMAHA,(Alex: We want you to name the artist of each work in Omaha's Joslyn Art Museum.),History,Famous Women
22149,1,"THE MOVIES: BUT WEIGHT, THERE'S MORE",,Entertainment,Movies & Film
22152,2,POPE-ULARITY CONTEST,,Religion,The Church
22154,2,HUGHS & CRIES,,Entertainment,Television
22159,1,SPORTS SHORTS 2009,,Sports,Competition
22160,1,CHILDREN'S LIT,,Language,Literature
22166,2,HELL'S KITCHEN,,Culture,Food & Drink
22169,2,TV TIME,,Entertainment,Television
22170,3,POETS,,Language,Literature
22174,1,NEW YORK CITY HISTORY,,Geography,Cities
22175,1,ConAgra FOODS,,Business,Brands
22179,2,HOLY PLACE NAMES,,Geography,Cities
22183,3,TIME MAGAZINE'S MAN OF THE YEAR,,Entertainment,Magazines & Newspapers
22186,1,GOOD BOOKS,,Language,Literature
22187,1,OTHER SPORTS LEGENDS,,Sports,Competition
22190,2,HEALTH & MEDICINE,,Science,Health
22191,2,TV SOLE DADS,,Entertainment,Television
22194,2,LISTEN TO THE FLOWER PEOPLE,,Nature,Plants
22196,3,BIBLICAL NAMES,,Nature,Trees
22199,1,OFFICIAL STATE THINGS,,Geography,States
22201,1,ON THE WEBSITE'S FRONT PAGE,,Entertainment,Internet
22203,2,"""LAST"" NOVELS",,Language,Literature
22204,2,MOVIE DEBUTS,,Entertainment,Movies & Film
22207,2,GETTING CONFRONTATIONAL,,History,War
22208,2,"I GOT A 4-LETTER WORD FOR YA, PAL!",,Language,Words & Word Play
22209,3,SCIENTIFIC FIRSTS,,Science,Outer Space
22212,1,BODIES OF WATER,,Geography,Bodies of Water
22216,2,WOMEN IN HISTORY,,History,Famous Women
22218,2,INSPIRED CHARACTERS,,Language,Literature
22219,2,WATCH YOUR TONGUE,,Language,Languages
22223,1,ROYAL WOMEN,,History,Monarchies
22224,1,WORLD OF FOOD,,Culture,Food & Drink
22225,1,NFL COACHES,,Sports,Teams
22233,2,MUSEUMS,,Culture,Museums
22235,3,CLASSICAL COMPOSERS,,Music,Classical Music
22236,1,LET'S GET BIBLICAL,,Language,Literature
22244,2,A GIFT FROM THE MONARCH,,History,Monarchies
22246,2,"""C""OUNTRIES",,Geography,Countries
22247,2,ANIMAL SUBTRACTION,(Alex: Each correct response will be an animal.),Language,Letters & Letter Play
22250,1,SITCOM UNCLES,,Entertainment,Television
22255,2,CAPITAL CITY MUSEUMS,,Culture,Museums
22261,3,PHRASES,,Language,Phrases
22262,1,GOBS OF GODS,"(Alex: That sounds weird, doesn't it?)",Religion,God & Gods
22270,2,BALLET,,Culture,Theatre
22275,1,NOBEL PRIZE WINNERS,,Culture,Awards
22277,1,HISTORY OF DRINK,,Culture,Food & Drink
22281,2,WORLD CITIES,,Geography,Cities
22288,1,RELATED SONG TITLES,,Music,Contemporary Music
22292,1,WHAT BIG TEETH YOU HAVE!,,Science,Teeth & Dentistry
22294,2,OSCAR YOUNGEST/OLDEST,,Entertainment,The Oscars
22312,3,'80s FILMS,,Entertainment,Movies & Film
22314,1,MUSICAL THEATRE,,Culture,Theatre
22324,2,RIMBAUD,,Language,Literature
22327,1,I DO KNOW JACK,,Entertainment,Television
22329,1,OUR FEATHERED FRIENDS,,Nature,Birds
22335,2,PLACES TO PAY IN PESOS,,Geography,Countries
22340,1,CELEBS WHO TWITTER,,Language,Literature
22341,1,A WORD ABOUT FOOD,,Culture,Food & Drink
22346,2,OTHER PLANETS IN MOVIES,,Entertainment,Movies & Film
22351,3,U.S. SCIENCE CITIES,,Geography,Cities
22354,1,CLOTHES MAKE THE MAN,,Culture,Fashion
22359,2,OSCAR WORTHY?,,Entertainment,The Oscars
22360,2,ART BOOKS,,Culture,Art
22364,3,COUNTRIES OF THE WORLD,,Geography,Countries
22366,1,WOULD YOU LIKE A BEVERAGE?,,Culture,Food & Drink
22367,1,MUSIC CLASS,,Music,Classical Music
22369,1,RIGHT ON THE MONEY,,Other,Money
22372,2,ASTRONOMY,,Science,Outer Space
22376,2,YOU NEED A TIME OUT,,Language,Words & Word Play
22380,1,BIBLE BASICS,,Language,Literature
22384,2,EUROPEAN CAPITALS,,Geography,Cities
22385,2,INCREDIBLE EDIBLES,,Culture,Food & Drink
22388,2,MUSICAL INSTRUMENTS,,Music,Classical Music
22399,2,BIOLOGY,,Science,Health
22405,1,20 YEARS LATER,,Entertainment,Television
22406,1,INTERNATIONAL MAGAZINES,,Entertainment,Magazines & Newspapers
22414,2,STATE THE NATIONAL PARK,(Alex: Give us the state.),Nature,Parks
22426,2,PEN & TELL HER,,Language,Literature
22428,2,A HILL OF BEANS,,Culture,Food & Drink
22430,1,METAFICTION,,Language,Literature
22436,2,CLASSICAL MUSIC,,Music,Classical Music
22437,2,MOVIES BY THE NUMBERS,,Entertainment,Movies & Film
22438,2,MOST POPULOUS CITY IN THE STATE,,Geography,Cities
22440,2,SEMITIC LANGUAGES,,Language,Languages
22442,3,THE PULITZER PRIZE FOR DRAMA,,Culture,Awards
22443,1,BRIDGES,,Science,Engineering
22452,2,JACKETS REQUIRED,,Culture,Fashion
22456,1,BOOK ENDS,,Language,Literature
22459,1,EXPLORATION,,History,Ships & Sailors
22466,2,A WORLD OF PLACES,,Geography,Countries
22472,1,NUMERICAL PHRASES,,Language,Phrases
22475,2,AMERICAN POETS,,Language,Literature
22476,2,CINEMANIA,,Entertainment,Movies & Film
22484,1,"NUMBER, PLEASE",,Other,Numbers & Number Play
22485,1,LITERATURE,,Language,Literature
22488,2,BALLET & OPERA,,Culture,Theatre
22489,2,VOCABULARY TEST,,Language,Words & Word Play
22491,2,THE NIGHTTIME SKY,,Science,Outer Space
22492,2,COOKING CLASS,,Culture,Food & Drink
22494,3,U.S. GEOGRAPHY,,Geography,Islands
22502,2,FUNNY FOLKS,,Entertainment,Movies & Film
22505,2,"THIS ""LAND"" IS MY LAND",,Geography,Countries
22508,1,MOUNTAIN + RIVER = STATE,,Geography,Bodies of Water
22513,1,CHANGE ONE LETTER,,Language,Letters & Letter Play
22521,1,STATE CAPITALS,,Geography,Cities
22533,3,THE MOVIES,,Entertainment,Movies & Film
22535,1,NAME THAT GAME,,Entertainment,Games
22541,2,"LIGHTS, CAMERA, ACTION MOVIE",,Entertainment,Movies & Film
22546,3,THE PLANETS,,Science,Outer Space
22552,1,THE TEENS,,Other,Numbers & Number Play
22559,3,STATE CAPITALS,,Geography,Cities
22560,1,THE SPANISH-AMERICAN WAR,,History,Ships & Sailors
22565,1,"""KING"" OF THE WORLD!",,History,Monarchies
22567,2,BOOK TO MOVIE,,Entertainment,Movies & Film
22568,2,MAYORS,,Geography,Cities
22571,2,BEFORE & AFTER,(Alex: And one of our new favorite categories...),Entertainment,Television
22576,1,U.S. CITIES,,Geography,Cities
22580,2,VIDEO GAMES,,Entertainment,Games
22581,2,ART & ARTISTS,,Culture,Art
22582,2,RECENT BOOKS,,Language,Literature
22586,1,PRESIDENT GEORGE W. BUSH,,Politics,Presidents
22589,1,LAKES & RIVERS,,Geography,Bodies of Water
22593,2,POP LIT,,Language,Literature
22597,2,QUESTIONS IN THE FORM OF A PHRASE,,Language,Phrases
22601,1,BOOKS & AUTHORS,,Language,Literature
22603,1,LET'S GO TO THE PARK,,Nature,Parks
22606,2,WHEN WE DANCE,,Culture,Dance
22608,2,KING OF SPAIN,,History,Monarchies
22609,2,ROCK,,Music,Contemporary Music
22612,1,TOURING USA,,Geography,States
22614,1,WEBSITES,,Entertainment,Internet
22615,1,BOOKS & AUTHORS,,Language,Literature
22618,2,SHIPS,,History,Ships & Sailors
22619,2,BALL GAMES,,Entertainment,Games
22621,2,TREES!,,Nature,Trees
22623,2,WORD ORIGINS,,Language,Words & Word Play
22626,1,MOVIE: ____ IN THE ____,,Entertainment,Movies & Film
22629,1,LOGOS & TRADEMARKS,,Business,Brands
22632,2,JACKS IN THE BOX,,Entertainment,Television
22633,2,NICKNAMES OF NEW YORK CITIES,,Geography,Cities
22634,2,NOVELS,,Language,Literature
22635,2,AIRPORT NAMES,,Geography,Cities
22637,3,FAMILIAR PHRASES,,Language,Phrases
22638,1,ASTRO-QUIZ,,Science,Outer Space
22640,1,MUSEUMS,,Culture,Museums
22641,1,AMERICAN IDLE 2009,,Business,Companies
22642,1,MEDICINE,,Science,Health
22644,2,"""T""EOGRAPHY",,Geography,Cities
22645,2,STAR TREK,,Entertainment,Movies & Film
22648,2,CLASSIC LIT,,Language,Literature
22660,2,WHAT DAY OF THE WEEK WAS IT?,,Culture,Events
22665,1,MUSIC OF TODAY,,Music,Contemporary Music
22672,2,DRAMA CLUB,,Culture,Theatre
22675,2,HIGH SCHOOL -- ON FILM,,Entertainment,Movies & Film
22677,1,ON THE U.S. MAP,,Geography,States
22684,2,YOUNG ATHLETES,,Sports,Competition
22692,1,U.S. CITIES,,Geography,Cities
22694,1,FITS HUGH,,Entertainment,Movies & Film
22696,2,ART & ARTISTS,,Culture,Art
22698,2,BODIES OF WATER,,Geography,Bodies of Water
22703,1,GIVING BLOOD,,Science,Health
22704,1,MADDEN-LESS NFL 09,,Sports,Teams
22713,2,IN THE BOOKSTORE,,Language,Literature
22714,2,HEART-FELT WORDS,"(Alex: Each correct response will come from the Latin word for ""heart"".)",Language,Words & Word Play
22715,3,CLASSIC SONGS FROM MOVIES,,Music,Contemporary Music
22717,1,OLYMPIC GAMES WAITING LIST,,Sports,Competition
22722,2,OPERA TITLE CHARACTERS,,Culture,Theatre
22725,2,'60s MUSIC SCENE,,Music,Contemporary Music
22729,1,FICTIONAL CHARACTERS,,Language,Literature
22737,2,BEEFEATER,,Culture,Food & Drink
22741,3,MOVIES & DANCE,,Culture,Dance
22748,2,WORLD'S FAIR LANDMARKS,,Geography,Cities
22753,2,____FOR____,,Language,Phrases
22754,3,THE BUSINESS BOOKSHELF,,Business,Companies
22755,1,AMERICAN CITIES,,Geography,Cities
22757,1,COMPANY CARS,,Business,Companies
22761,2,ART HISTORY,,Culture,Art
22777,2,ROSSINI OPERAS,,Culture,Theatre
22778,2,PULITZER-PRIZE WINNING WOMEN,,Culture,Awards
22781,1,WOMEN WRITERS,,Language,Literature
22784,1,COUNTRY TIME,,Geography,Countries
22788,2,COURT MONARCHS,,Sports,Competition
22793,3,LATIN LINGO,,Language,Phrases
22794,1,STATE YOUR NAME,,Geography,States
22802,2,CHEESES,,Culture,Food & Drink
22805,2,A DICTIONARY OF FOREIGN WORDS,,Language,Words & Word Play
22806,3,MYTHOLOGY,,History,Famous Women
22812,1,ANIMAL TALK,,Nature,Zoology
22813,2,"WHAT'S OPERA, DOC?",,Culture,Theatre
22825,1,"I'M GOING ""INN""",,Language,Words & Word Play
22826,2,ASIAN CAPITALS,,Geography,Cities
22834,1,STATES THAT END IN HAMPSHIRE,,Geography,Cities
22836,1,CURRENT BLACK PRESIDENTS,,Politics,Presidents
22839,2,WORDS OF LOVE,,Language,Literature
22841,2,FRUIT,,Culture,Food & Drink
22846,1,READ AMERICAN,,Language,Literature
22853,2,CANADIAN SPORTSMEN,,Sports,Competition
22855,2,FRENCH FOOD,,Culture,Food & Drink
22857,2,"ONE ""PLANET""",,Science,Outer Space
22867,2,THE NEW YORK TIMES  2009 FICTION BESTSELLERS,,Language,Literature
22870,2,"""PH""UN WORDS",(Alex: Each correct response will either begin or end with those two letters.),Language,Words & Word Play
22871,3,COMPOSERS,,Music,Classical Music
22877,1,ADJECTIVES,,Language,Words & Word Play
22878,2,AFRICAN LAKES,,Geography,Bodies of Water
22889,1,ANIMAL FARM,,Nature,Zoology
22895,2,THERE'S A TITLE IN THE TITLE,,Language,Literature
22898,1,U.S. GEOGRAPHY,,Geography,Bodies of Water
22901,1,THE ORGAN AFFECTED,(Alex: The main organ.),Science,Health
22902,1,MUSICAL INSTRUMENTS,,Culture,Theatre
22920,2,SYMPHONIES,,Music,Classical Music
22930,2,"ELEMENT""S""",,Science,Chemistry
22931,2,AMERICAN SONGS,,Music,Contemporary Music
22932,2,NAMES IN STATES,,Geography,States
22939,1,QUEENS UP,,History,Monarchies
22951,1,NIGHTS,,Entertainment,Movies & Film
22959,2,RIVER CITY,,Geography,Bodies of Water
22965,1,"BACH, BEETHOVEN OR BRAHMS",,Music,Classical Music
22969,2,QUEENS OF ENGLAND,,History,Monarchies
22973,2,"FULL ""MOON""",,Science,Outer Space
22988,3,PHRASE ORIGINS,,Language,Phrases
22997,2,OPERA,,Culture,Theatre
23001,3,SHAKESPEARE'S WOMEN,,History,Monarchies
23005,1,A TIME TO DIE,,History,Monarchies
23008,2,ART,,Culture,Art
23009,2,SPORTS STARS,,Sports,Competition
23012,2,ISLAND HOPPING,,Geography,Islands
23015,1,ART & ARTISTS,,Culture,Art
23024,2,"PRIME NUMBER, PLEASE",,Other,Numbers & Number Play
23034,2,ART HISTORY,,Culture,Art
23041,1,EUROPEAN CITIES,,Geography,Cities
23042,1,BUSINESS & INDUSTRY,,Business,Companies
23044,1,SUCH GOOD CHEMISTRY,,Science,Chemistry
23057,1,RUSSIAN GEOGRAPHY,,Geography,Bodies of Water
23061,2,GLENN CLOSE ENCOUNTERS,(Alex: Sounds like a BEFORE & AFTER.),Entertainment,Movies & Film
23062,2,GRAND CANYON NATIONAL PARK,,Nature,Parks
23063,2,WORLD COINS,,Other,Money
23067,1,ANATOMY,,Science,Anatomy
23068,1,"DUDE, YOU'RE A SONG!",,Music,Contemporary Music
23073,2,ISLANDS,,Geography,Islands
23074,2,CALENDAR GIRLS,,Entertainment,Television
23081,1,COLLEGE BASKETBALL,,Sports,Competition
23083,1,"""C"" FOOD",,Culture,Food & Drink
23084,1,ROYALTY,,History,Monarchies
23087,2,FROM PAGE TO SCREEN,,Entertainment,Movies & Film
23088,2,TREES,,Nature,Trees
23093,1,THE SPANISH CIVIL WAR,,History,War
23095,1,CELEBRATED ON HIS BIRTHDAY,,Culture,Events
23099,2,HULL OF FAME,,History,Ships & Sailors
23101,2,MUSEUMS,,Culture,Museums
23106,1,ISRAEL,,Geography,Cities
23112,2,THE PRODUCERS,,Geography,States
23113,2,HAIRY,,Culture,Fashion
23115,2,ROCK-Y,,Music,Contemporary Music
23117,2,"I'M ""L__X""","(Alex: Each correct response will contain an ""L"", followed by another letter & then an ""X"".)",Language,Words & Word Play
23119,1,HISTORICAL OPERAS,,Culture,Theatre
23121,1,ANAGRAMMED SHAKESPEARE CHARACTERS,,Language,Shakespeare
23127,2,STATE CAPITAL NICKNAMES,,Geography,Cities
23128,2,FRUIT BOWL,,Culture,Food & Drink
23131,3,1989 NO. 1 HITS,,Music,Contemporary Music
23132,1,STATE CAPITALS,,Geography,Cities
23137,1,"FITS ""U"" TO A ""T""","(Alex: Each response will begin with the letter ""U"" & will end with a ""T"".)",Culture,Food & Drink
23138,2,ARCHITECTURE,,History,Chronology
23141,2,WORD & PHRASE ORIGINS,,Language,Phrases
23143,2,"""NEW""S",,Entertainment,Magazines & Newspapers
23153,2,MOONS,,Science,Outer Space
23161,1,CHI-TOWN NICKNAMES,,Geography,Cities
23164,2,BOTANY,,Nature,Plants
23171,1,U.S. BODIES OF WATER,,Geography,Bodies of Water
23172,1,"""M""USIC",,Music,Contemporary Music
23173,1,GARDENING,,Nature,Plants
23178,2,THEIR FIRST FEATURE FILMS,,Entertainment,Movies & Film
23179,2,A MATTER OF TASTE,,Business,Brands
23184,1,SPACE,,Science,Outer Space
23186,1,BIRDS WITHIN WORDS,(Alex: Within words in the clue.),Nature,Birds
23193,2,BRAND NAMES,,Business,Brands
23194,2,COMPOSE YOURSELF,,Music,Classical Music
23196,3,1970s BESTSELLERS,,Language,Phrases
23198,1,FEMINISM,,History,Famous Women
23199,1,SPACE,,Science,Outer Space
23203,2,SHAKESPEARE,,Language,Shakespeare
23204,2,DOGS OF WAR,,History,War
23206,2,LAKES & RIVERS,,Geography,Bodies of Water
23207,2,THE BRITISH MUSEUM,,Culture,Museums
23209,3,AMERICAN LITERATURE,,Language,Literature
23212,1,HAPPY FEDERAL HOLIDAY!,,Culture,Events
23219,2,PEOPLE  BOOKS,,Language,Literature
23223,1,OLD BUSINESS,,Business,Companies
23224,1,CLASSIC SITCOM EPISODES,,Entertainment,Television
23232,2,NAMES IN MEDICINE,,Science,Health
23234,2,ADD A LETTER,"(Alex: Each correct response will be a single letter, not the new word; remember that!)",Language,Letters & Letter Play
23235,3,SPORTS SUPERLATIVES,,Sports,Competition
23239,1,WEIGHTS & MEASURES,,Science,Measurements
23244,2,VICE PRESIDENTS' BIOS,,Politics,Government
23247,2,JUST SAY NO,,Language,Letters & Letter Play
23250,1,"SPORTS NUMBER, PLEASE",,Other,Numbers & Number Play
23251,1,ALLITERATIVE FOOD & DRINK,,Culture,Food & Drink
23253,1,MOUNTAIN DO,,Geography,Mountains
23254,1,LONG ONE-SYLLABLE WORDS,,Language,Letters & Letter Play
23256,2,THE EMMYS,,Entertainment,The Oscars
23262,1,STATE FACTS,,Geography,States
23263,1,MUSICAL NAME ORIGINS,,Music,Contemporary Music
23274,3,NORTH AMERICAN BIRDS,,Nature,Birds
23281,2,RENAISSANCE ARTISTS,,Culture,Art
23283,2,"""BB"" BOOKS",,Language,Literature
23284,2,FARM AID,,Nature,Zoology
23288,1,CURSES,,Sports,Teams
23289,1,I'LL BE DOGGONE,,Nature,Pets
23291,1,DOUGH!,,Other,Money
23293,1,"""CON""SARNIT",,Language,Words & Word Play
23296,2,WRITERS' MIDDLE NAMES,,Language,Literature
23297,2,INDULGE YOURSELF,,Culture,Food & Drink
23298,2,MUSIC & MUSICIANS,,Music,Classical Music
23300,3,FLAGS,,Other,Flags
23302,1,"""CHIN"" MUSIC",,Music,Contemporary Music
23303,1,A PIECE OF CAKE,,Culture,Food & Drink
23310,2,THE GREEN MOUNTAIN STATE,,Geography,States
23317,1,BALLET,,Culture,Theatre
23328,1,THE APARTMENT,,Business,Companies
23336,2,LITERARY SEVENS,,Language,Literature
23339,3,CLASSICAL MUSIC,,History,Monarchies
23353,1,LET'S TALK INTERNAL ORGANS,,Science,Health
23356,1,UNITS OF MEASURE,,Science,Measurements
23359,2,NATIVE AMERICAN ART,,Culture,Art
23361,2,NOVEL ENDINGS,,Language,Literature
23368,1,BEN & JERRY'S FLAVORS,,Culture,Food & Drink
23374,2,TIME LINES,,Language,Literature
23376,2,COLLEGES & UNIVERSITIES,,Other,Colleges & Universities
23379,1,2003 NOBEL PRIZE WINNERS,,Culture,Awards
23380,1,LITERARY POP,,Language,Literature
23389,2,HANDEL,(Alex: Guess what's coming?),Music,Classical Music
23393,1,BIBLE BOOKS BY QUOTATION,,Religion,God & Gods
23400,2,MEALTIME LIT,,Language,Literature
23401,2,"BRAND ""X""","(Alex: Each correct response will contain an ""X"".)",Business,Brands
23405,1,THE PULITZER FOR BIOGRAPHY/ AUTOBIOGRAPHY,,Language,Literature
23406,1,BROADWAY MUSICALS,,Culture,Theatre
23407,1,SOAP BOX DERBY,,Business,Brands
23412,2,DAYS IN...,,Entertainment,Movies & Film
23413,2,CROWN PLAZA,,History,Monarchies
23428,2,ART HOUSE MOVIES,,Entertainment,Movies & Film
23429,2,PILLOW TALK,,Language,Words & Word Play
23433,1,SKIRTING THE ISSUE,,Culture,Fashion
23435,1,FOOD & DRINK,,Culture,Food & Drink
23437,2,20th CENTURY ARTISTS,,Culture,Art
23439,2,BEYOND .COM,(Alex: We'll deal with newer top-level domains in...),Entertainment,Internet
23440,2,PICK A PLANET,,Science,Outer Space
23446,1,FLAGS,,Other,Flags
23449,1,WANNA BET?,,Entertainment,Games
23450,2,TEXAS CITIES,,Geography,Cities
23452,2,19th CENTURY LITERATURE,,Language,Literature
23463,2,U.S. CITIES,,Geography,Cities
23465,2,LANGUAGE,,Language,Languages
23467,2,STAMP COLLECTING,,Other,Stamps
23470,1,U.S. TERRITORIES & AREAS,,Geography,Islands
23471,1,IS THIS A RERUN?,,Entertainment,Television
23479,2,HAVE SOME CAKE OR PIE,,Culture,Food & Drink
23483,1,GOVERNMENT & POLITICS,,Politics,Government
23484,1,TV OR NOT TV,,Entertainment,Movies & Film
23493,2,INSPIRED CHARACTERS,,Language,Literature
23495,3,WORDS IN POETRY,,Language,Words & Word Play
23496,1,VICE PRESIDENTS WHO BECAME PRESIDENT,,Politics,Presidents
23502,2,INTO AFRICA,,Geography,Countries
23508,3,BOOKS,,Language,Literature
23516,2,ANIMALS IN MOVIES?,,Entertainment,Movies & Film
23522,1,MOUNTAINS,,Geography,Mountains
23524,1,COLORFUL ROCK,,Music,Contemporary Music
23528,2,AMERICAN LITERATURE,,Language,Literature
23535,1,THE STATE OF THE STATE,,Geography,States
23538,1,I'M GETTING THE SHAKES(PEARE),,Language,Shakespeare
23547,3,TV HISTORY,,Entertainment,Television
23549,1,"OH, THE BAND IS OUT ON THE FIELD!",,Music,Contemporary Music
23551,1,ITALIAN COOKING,,Culture,Food & Drink
23561,1,THE NATIONAL PARK SYSTEM,,Nature,Parks
23562,1,OSCAR WINNERS & NOMINEES ON TV,,Entertainment,The Oscars
23576,1,ELLIS ISLAND,,Geography,Islands
23581,2,THE CABINET,(Alex: There's a theme here.),Politics,Government
23588,1,OBSCURE JANUARY HOLIDAYS & OBSERVANCES,,Culture,Events
23589,1,THE WORLD OF POLITICS,,Geography,Countries
23596,2,"DRINK SOME ""T""",,Culture,Food & Drink
23598,2,SUPERLATIVES,,Language,Phrases
23603,1,PICASSO,,Culture,Art
23610,2,STATE THE STATE,,Geography,States
23614,1,MOVIE POLITICIANS,,Entertainment,Movies & Film
23616,1,LITERARY CHARACTERS,,Language,Literature
23619,2,FLAGS OF THE WORLD,,Other,Flags
23621,2,BLOOD WORK,,Science,Health
23625,3,RECORD OF THE YEAR GRAMMY WINNERS,,Music,Contemporary Music
23633,2,TAKE ME TO THE RIVER,,Geography,Bodies of Water
23646,2,BOXING MOVIES,,Entertainment,Movies & Film
23647,2,FOOD CONFUSION,,Culture,Food & Drink
23650,2,OPERA OPERAS,,Culture,Theatre
23653,1,"HI YA, MAYA!",,Language,Literature
23656,1,FILMS OF THE '60s,,Entertainment,Movies & Film
23662,2,"POP ""I""",,Music,Contemporary Music
23663,2,THE SAILOR MAN,,History,Ships & Sailors
23664,3,BRAND NAMES,,Business,Brands
23666,1,GRISLY DISNEY,,Entertainment,Movies & Film
23671,2,THE IMPRESSIONISTS,,Culture,Art
23674,2,MAGAZINES ON THE WEB,,Entertainment,Magazines & Newspapers
23677,3,BUSINESS,,Business,Companies
23680,1,NAME DROPPING AT THE MALL,,History,Famous Women
23689,2,JUST SAY THE WORD,,Language,Words & Word Play
23690,3,EARLY MAN,,Entertainment,The Oscars
23693,1,MOVIE PREQUELS & SEQUELS,,Entertainment,Movies & Film
23698,2,OLD SWEET SONGS,,Music,Contemporary Music
23706,1,TOYS & GAMES,,Entertainment,Games
23716,3,U.S. STATE NAMES,,Geography,States
23719,1,A CANDY-GORY,,Culture,Food & Drink
23738,2,FAMILY DRAMA,,Entertainment,Television
23739,2,FOR GOOD MEASURE,,Science,Measurements
23743,1,U.S. MOUNTAINS,,Geography,Mountains
23744,1,NUTS LANDING,"(Alex: Doug, you might relate to this--not  Knots Landing , but...)",Culture,Food & Drink
23746,1,STARTING A LEGAL HOME BUSINESS,"(Alex: Not like the business on  Weeds , of course.)",Entertainment,Internet
23751,2,REMEMBERING TED KENNEDY,,Politics,Government
23753,2,VICTORIAN NOVELISTS,,Language,Literature
23759,1,STORIED HOTELS,,Language,Literature
23761,1,"""E""PICS",,Entertainment,Movies & Film
23763,2,THE STANLEY CUP,,Sports,Teams
23764,2,FEMINISM,,History,Famous Women
23768,3,MUSICAL THEATRE,,Culture,Theatre
23787,1,POP QUIZ,,Business,Brands
23793,2,POP QUIZ,,Music,Contemporary Music
23795,1,COUNTRIES IN SPACE,,Geography,Countries
23800,1,SUCH A SWEETIE,,Culture,Food & Drink
23801,2,19th CENTURY SENATORS BY STATE,,Politics,Government
23807,3,SPORTS CITIES,,Sports,Teams
23814,2,HISTORICAL NOVELS,,Language,Literature
23816,2,MUSICAL INSTRUMENTS,,Culture,Theatre
23818,2,SPICE,,Culture,Food & Drink
23823,1,EURO COINS,,Other,Money
23824,1,INVESTING WITH WARREN BUFFETT,,Business,Companies
23828,2,OF WAR,,Entertainment,Movies & Film
23832,2,OF THE DANCE,,Culture,Dance
23840,2,NOVELS,,Language,Literature
23844,2,NORSE MYTHOLOGY,(Alex: It's a fun category!),Religion,God & Gods
23847,1,MEDICAL MATTERS,,Science,Health
23850,1,OPERA GLOSS,,Culture,Theatre
23851,1,IT'S NO WHITE,,Other,Colors
23857,2,MYSTERY FICTION,,Language,Literature
23860,1,MUSICAL INSTRUMENTS,,Culture,Theatre
23867,2,FROM PAGE TO SCREEN,,Language,Literature
23868,2,IN THE CABINET,,Politics,Government
23872,1,THE U.S. CONSTITUTION,,Politics,Government
23873,1,DISNEY FILM VOICES,,Entertainment,Movies & Film
23878,2,SYMPHONY NICKNAMES,,Music,Classical Music
23881,2,THAT OLD TIME TELEVISION,,Entertainment,Television
23888,1,ANIMAL YOUTH,,Nature,Zoology
23892,2,HOLLYWOOD REMAKES,,Entertainment,Movies & Film
23893,2,LET'S GO WITH THE FLOW,(Alex: You have to identify the body of water into which each river flows.),Geography,Bodies of Water
23894,2,THE U.S. SENATE,,Politics,Government
23898,1,U.S. CITIES,,Geography,Cities
23902,1,MAGAZINES,,Entertainment,Magazines & Newspapers
23904,2,POETS,,Language,Literature
23905,2,THE YEAR IN SPORTS,,Sports,Competition
23907,2,WORLD COINS,,Other,Money
23908,2,MEDICINE,,Science,Health
23910,3,FAMOUS FELINES,,Entertainment,Movies & Film
23915,1,PRESIDENTS' CHILDREN,,Politics,Presidents
23920,2,I KNOW THAT SONG,,Music,Contemporary Music
23922,2,COLORFUL RHYME TIME,,Other,Colors
23925,1,WOMEN OF COUNTRY,,History,Famous Women
23927,1,MUSICAL INSTRUMENTS,,Culture,Theatre
23932,2,POETS & POETRY,,Language,Literature
23934,2,LATIN CLASS,,Language,Phrases
23942,1,STREAKING,,Entertainment,Games
23946,2,BOB'S YOUR POET,,Language,Literature
23950,1,GOING ABSOLUTELY DENTAL,,Science,Teeth & Dentistry
23952,1,SHAKESPEARE'S WOMEN,,Language,Shakespeare
23954,1,HISTORIC DOCUMENTS,,Language,Letters & Letter Play
23955,1,VERB-ATIM,,Language,Words & Word Play
23958,2,CLASSICAL MUSIC,,Music,Classical Music
23959,2,NON-EDIBLE FRUIT TERMS,,Business,Companies
23964,1,VIRGINIA WOOLF,,Language,Literature
23969,2,ART & ARTISTS,,Culture,Art
23975,3,POSTAGE STAMPS,,Other,Stamps
23976,1,CAPITAL CITIES,,Geography,Cities
23979,1,MAMMALS,,Nature,Zoology
23983,2,GRAPHIC NOVELS,,Language,Literature
23988,3,OLYMPIC VENUES,,Geography,Cities
23990,1,BIBLE MOVIES,,Entertainment,Movies & Film
23992,1,COLORS,,Other,Colors
23995,2,THE ROMANTICS,,Culture,Art
23996,2,PLANTS & FLOWERS,,Nature,Plants
